id,name
76561198182543578,DenverDSnail
76561198182560818,"Utsuho, Vaporizer of Degenerate"
76561198182583689,Anneb
76561198182717894,chinese guy
76561198182862426,herba tranquilla vibeus
76561198182945065,Tadpole
76561198183060018,dillwax
76561198183321105,cinnamon
76561198183517811,MuffinCakes65
76561198183768426,Duglfugl
76561198183835821,Siwa
76561198183849619,polo
76561198183882969,xanny
76561198183906737,poubel
76561198183931751,Ash_The_Foxxo
76561198184041081,ʏυᴍᴍʏッ
76561198184076165,eyes on the prize
76561198184092033,MetalBlimp
76561198184141349,Ayrina
76561198184151394,bruh
76561198184269265,XD Inc.
76561198184318389,Grim
76561198184360615,F ro
76561198184554894,toes
76561198184593774,Bz
76561198184674173,snacks
76561198184691178,k1ng
76561198184753858,J3X
76561198184762445,bunkwavi
76561198184807787,changednickname
76561198184865770,yaw
76561198184881255,skai
76561198184896141,Sprite
76561198184898471,LuigisBigMac
76561198184900753,sushi
76561198184953687,DeathShadow
76561198185029021,rm
76561198185075989,Hydro
76561198185076285,cat
76561198185126222,Brook
76561198185348855,sui
76561198185395174,RayitoMSF
76561198185396139,SYNAPSES SPARKED
76561198185399534,takeyon
76561198185456997,Vito Finito
76561198185501147,auud
76561198185533193,pfb
76561198185978493,Manager
76561198185980055,herb
76561198185982730,Gator
76561198186182298,default
76561198186226754,Gubbebubbe
76561198186297679,Inspector
76561198186348898,Limonchik
76561198186614218,Sacetter
76561198186622545,• Kiss me.
76561198186666399,OTP Uncle Sam
76561198186680410,vexo
76561198186712911,McCoentjuuh
76561198186769550,silvo
76561198186807115,ShadowFenix
76561198187082123,MusiKxc
76561198187098041,weeb_whacker
76561198187117410,Tatsugiri
76561198187168478,taxi
76561198187800711,Sad Moa
76561198187934110,misterwondo
76561198187955591,Eros
76561198188022345,AYAYA
76561198188071445,NoName
76561198188173530,wagyuna
76561198188176697,coughiE
76561198188207549,NaDE [DFS]
76561198188240093,rzeke
76561198188384569,Akmacdondon
76561198188591994,Behrooz
76561198188608817,Cursed
76561198188625598,erpe
76561198188685728,T3R0R
76561198188687169,BLUEDREAMZz
76561198188692635,ObiHomie
76561198188714903,8-800injack
76561198188722751,Rapscallion
76561198188733737,pont
76561198188886021,.227
76561198188894417,Rainik
76561198188903238,Jarry
76561198189119107,DrexxoHD
76561198189330642,Brocklee
76561198189404487,Dawid
76561198189421005,Mank
76561198189429665,vizie
76561198189465737,Snow
76561198189534714,gaw$
76561198189659530,NoT HeLpfuL
76561198189663979,Legolas
76561198189667951,Mr.Causa
76561198189718467,ianf526
76561198190013039,Neko or Rafix
76561198190156546,Zeek
76561198190161767,EDK :D
76561198190170075,Jw.
76561198190180106,Tylko Padam
76561198190202026,shoko
76561198190219918,Andyroo
76561198190292741,dylan
76561198190433790,diqsie
76561198190459870,Chop25
76561198190461447,swift
76561198190465970,playgrey
76561198190467898,gingacharma
76561198190583242,michaelangelo
76561198190592661,spoof
76561198190663138,7
76561198190666205,strawberry waffle
76561198190714043,Peterpanda
76561198190842785,Snake
76561198190868126,KIHBAE
76561198190939217,samii
76561198191112225,!shred
76561198191206975,K2
76561198191291749,c3no
76561198191328369,Sheepman
76561198191460558,kumori
76561198191472526,Fancy
76561198191482691,Val
76561198191484594,ByLuciano
76561198191532307,R053
76561198191587983,Captain Red
76561198191707397,Minikrimi
76561198191712383,Optifine
76561198191775349,Pianna
76561198191856739,crash
76561198191973051,Smazza
76561198192086663,kryki
76561198192120869,Garbo
76561198192182682,Wiko
76561198192204191,Aimache3
76561198192261349,DannyBoy
76561198192417185,Goldspee
76561198192466717,militarycat
76561198192539674,Minebot21
76561198192602929,Teqzy
76561198192632255,Alsander and Ciaran
76561198192700879,Janix
76561198192838927,Dippi
76561198192892641,Pikablast
76561198192966155,hga
76561198192994785,Satan
76561198193041274,pluz
76561198193084919,Fizix
76561198193208861,mysteriu
76561198193324143,caLypd
76561198193421539,Niix
76561198193445982,Joss
76561198193480642,Gutr
76561198193503881,CripOnion
76561198193537542,Cola
76561198193578457,optime
76561198193606823,Flaurosa
76561198193611579,[StT] Tiny Tuna
76561198193638797,-tox1c
76561198193704069,Asi4n
76561198193784201,pip
76561198193802523,grindcorebeatdown
76561198193802859,max
76561198193840003,sam
76561198193880069,ASCll | ElfishBoot50
76561198193940179,i need control
76561198194062681,Maxxycat
76561198194067379,ᴾᴮ SpookyCorals
76561198194215882,Gohanball Machine
76561198194300069,Derretimento Geral 2017
76561198194381889,Bloomston
76561198194402090,Racc
76561198194471251,lilith
76561198194491426,fishy
76561198194555849,Uncle Drew
76561198194556777,Googer
76561198194559879,Roticher
76561198194589201,Camarao
76561198194745827,feesh
76561198194818415,Doc Bird
76561198194871175,Raze
76561198194887701,SoulHunter
76561198194893602,MiiiKe
76561198195109445,Trowel
76561198195141221,wrander
76561198195183966,N0Nam3
76561198195205727,CJRike
76561198195318509,Peepsil
76561198195447301,Nightingale
76561198195471439,Tonlew
76561198195479442,airro
76561198195483499,ken
76561198195494842,Kolderka
76561198195519834,toast
76561198195602342,Bowd3n
76561198195711453,porz
76561198195717911,fetussssssss
76561198195761449,Gaz
76561198195761909,Fizzy
76561198195764728,kho
76561198195797939,Muel
76561198195800243,Kate
76561198195880513,geggery!
76561198195888843,Froggy | trade.tf
76561198195913813,xwel
76561198195935759,g4yl0rd
76561198196074911,proof
76561198196131562,Egg man
76561198196211121,Navmash96
76561198196277395,blazer
76561198196374619,pabwo
76561198196384507,Freetoplayscum
76561198196395193,vilajur
76561198196406966,panfractal
76561198196410639,feldspar
76561198196410757,extwo
76561198196424706,Timbo
76561198196427525,Rocket
76561198196495977,Ginger with a soul
76561198196523766,Spongy
76561198196606339,kiing_
76561198196685086,Blanc
76561198196702070,mwti
76561198196705686,lockedgrlmarika
76561198196707535,Drype
76561198196708482,azerdok
76561198196710495,wobble
76561198196712118,GUY
76561198196736457,Dicta
76561198196761666,Grapes
76561198196769297,bane
76561198196851014,Monty
76561198196853610,Frost
76561198196853835,croud
76561198196862773,Simon.
76561198196909319,gorf 3
76561198196917551,videosxdfa
76561198196960015,MystiK
76561198196997169,rud1
76561198196998007,PURE CHEATS
76561198197044214,KamikaZe
76561198197047443,adil
76561198197055474,hydr0
76561198197140935,TheInvader01
76561198197159473,cB.GAY kempU
76561198197580629,[DSTR]DarkDragon
76561198197606282,Akio
76561198197609521,God.Jpeg
76561198197664415,havok
76561198197686845,houdini
76561198197733222,Space Cadet
76561198197886423,fakir
76561198198087958,Hilo
76561198198120975,EMMA_T0X1C
76561198198122722,RokShox
76561198198382913,KeyboardKlutz
76561198198443243,Waka.
76561198198488165,7rze_
76561198198518921,ckrow
76561198198655869,Tomatop
76561198198689581,Silly
76561198198797665,MissingModel
76561198198815974,Vanish
76561198198822863,Krak
76561198198841762,brian
76561198198886457,Dracon
76561198198920327,thatguyoverthere
76561198199007643,pablo.gonzalez.2011
76561198199032602,CrunchyBob
76561198199114997,gimi
76561198199149571,Jft_
76561198199217834,Howl
76561198199257829,Natanya
76561198199258353,yzy
76561198199329830,Spaghetti
76561198199470514,ScptiN....
76561198199503462,adrian 
76561198199581045,stella
76561198199614885,-TFL
76561198199684631,mi05tko
76561198199774646,Bakser Swagger
76561198199785353,Apollo the Fox
76561198199804246,Russellord
76561198199847073,Rappers
76561198199904598,J_peg
76561198199965902,Futy Imre
76561198199981553,jikata31
76561198199993245,sanoot
76561198200002859,esper
76561198200082005,TeruBW
76561198200155283,blazej
76561198200277421,Bas666
76561198200449190,William
76561198200461669,brian
76561198200464441,krane
76561198200470179,O_+[]
76561198200598427,Pipi
76561198200600937,My_Face_3
76561198200727637,AVAK 8904
76561198200749235,sappy
76561198200753311,Kebe
76561198200785531,Furryy
76561198200789202,Lecram
76561198200802811,RedBowlingGamer
76561198200809466,c0c0a
76561198200840366,Amir
76561198200883819,ales
76561198200909977,Suspiciously Slow Scout
76561198200955590,BAD
76561198200966430,_seburu
76561198200970331,Idontno
76561198200973421,厶 incoming 厶
76561198200986553,cokey cola
76561198201058206,branded
76561198201167161,Keldeo
76561198201171239,Maloten [Sub-Flex]
76561198201230998,insubservient
76561198201240801,Nacho
76561198201259645,:bangbang:
76561198201276325,August101
76561198201317313,Mirage
76561198201339157,Highlander
76561198201364639,Nomayy_
76561198201446799,parker
76561198201456086,Synth
76561198201470454,Bacillus Myers
76561198201593238,Kawakii
76561198201664705,BoB
76561198201670191,Ayeka
76561198201703438,⎝⧹Zjawa⧸⎠
76561198201780818,mindx
76561198201819066,willsux
76561198201852126,c4ptain
76561198201852553,Sabster
76561198201872929,Marley
76561198201941796,XenoEX
76561198202002473,Will
76561198202016334,pumpernickel
76561198202023350,Anti-Buffer
76561198202054447,1 ao de carcel por insultar
76561198202057550,zztempo314
76561198202098886,Lohn
76561198202112536,AsianPersuasion
76561198202133713,berthvyper
76561198202145854,Foursaken
76561198202166884,ronz
76561198202186637,Jacob
76561198202195552,ufus
76561198202237540,Burped
76561198202238907,Critzalot
76561198202245371,Ryon
76561198202246796,Sly-Fox
76561198202254225,Alltrex
76561198202255965,haze
76561198202298607,rea1ik0
76561198202441870,ympo la grosse merde
76561198202442602,tom
76561198202448753,ElGatoAncestral
76561198202527103,Salamatric
76561198202584223,GumZie
76561198202592232,Sperkle
76561198202646266,H.Ozumi
76561198202727399,Kylul
76561198202786833,Orbman
76561198202786974,Monte
76561198202821167,Playoff DiaGOD
76561198202841164,Chocobo.j2
76561198202843510,medium p bands
76561198202880620,upset
76561198202924657,trum.
76561198203005793,Mercutio
76561198203025203,The Notorious Y.C.R. aka YOTIS
76561198203134351,Predator
76561198203160100,percent_
76561198203171349,freddo.
76561198203221892,JustAnotherPyroMain
76561198203256620,MainDotLua
76561198203280535,SMK
76561198203366444,BritishMapper
76561198203369060,Onion
76561198203395648,whalemart
76561198203405574,Kodutah
76561198203406705,gio
76561198203433698,Gitty
76561198203516436,Krad
76561198203538352,Tavidoll
76561198203634725,kotklopot
76561198203724900,sayo
76561198203739579,arcaft
76561198203759657,LAST
76561198203856511,percy
76561198204007537,DelT
76561198204104965,Kut
76561198204197803,amogus
76561198204216029,linus
76561198204224427,DuckyCC
76561198204226240,bbbbbbbbbbbbbb
76561198204298203,neo
76561198204304864,crying laughing emoji
76561198204365491,Sqtuirtle
76561198204399685,CookieCorner
76561198204499316,E404
76561198204505424,nurse
76561198204547960,Dynamic
76561198204600613,syco
76561198204691863,Nose
76561198204694671,MASH.ds 
76561198204744951,smithers
76561198204814611,Fire
76561198204876551,Egox
76561198204884563,brightmango
76561198205007348,Savage
76561198205020267,|SGP| Zombi
76561198205194977,Caliburn
76561198205213881,FBI #RemoveRandomCrits
76561198205386960,fallin
76561198205457665,Fat heavy
76561198205464653,Sasha
76561198205524180,jerebi
76561198205527368,Qeb
76561198205636039,Phantox
76561198205675079,trevor barney mccall
76561198205888020,Train Smash
76561198206046404,Noble Arris
76561198206072125,Ch4mpion
76561198206075265,Maj
76561198206090419,[TWL] Cassandra K Collett
76561198206117503,[PooT] Robin
76561198206157715,J1may
76561198206284132,Synapses
76561198206285837,PyroHam
76561198206306996,Hyoi
76561198206315677,Deadbolt
76561198206461325,ihnyyy
76561198206492349,Shogun
76561198206507016,Crazy7SV
76561198206510452,ThatLittleDude
76561198206523304,pup
76561198206642680,tank
76561198206662424,leif
76561198206672297,dolo
76561198206698948,Cold_Guntlets
76561198206719972,Bhrek
76561198206734821,ViralMagma
76561198206810997,2 6ad
76561198206901511,Boscos
76561198206903132,kjr
76561198207009563,Colonel Salt
76561198207183488,^gdf97
76561198207199727,Patrick Jane
76561198207203827,AlfieC
76561198207230299,real Doc Ock
76561198207235720,Rayn
76561198207282400,Moop
76561198207452156,Eraxa
76561198207503340,mizzy
76561198207606539,Boostyyy
76561198207706943,Taksi28E
76561198207745293,EvenNine
76561198207797605,videotape
76561198207800784,Ray William Johnson Gaming
76561198207862755,Zaster
76561198207910431,XY
76561198207940136,flu
76561198207987376,[SK] Punish
76561198207998016,artist
76561198208034243,exiled`
76561198208057857,OzkumFIN
76561198208100832,Nosamot
76561198208138105,MrScraap
76561198208174379,Unknown
76561198208208731,asher
76561198208244539,sleepdeprived
76561198208247285,hhhwrd
76561198208280527,ilovebladee2003
76561198208327832,nash
76561198208343996,vector
76561198208369443,chairguyy
76561198208382525,jyp
76561198208398601,mememovil B)
76561198208448312,Polarium
76561198208522112,alov
76561198208559077,msh
76561198208561097,Albino Jellyfish
76561198208576396,Pinhead Larry
76561198208657333,Spud
76561198208737565,Ab1
76561198208742429,Pattybob
76561198208743000,Kitcoutski
76561198208814216,AudioFall
76561198209072627,yyyyy
76561198209118916,broken
76561198209177156,saliva
76561198209261119,BISHOP
76561198209322899,achilles
76561198209373075,Duckypus
76561198209380493,Xavibite
76561198209415300,FlareD
76561198209470133,GreenMint
76561198209497441,Moe
76561198209498353,mcdongle
76561198209562236,your home boi
76561198209595683,waltuh
76561198209612007,JSML115
76561198209644868,ZoomxZe
76561198209648320,xzidlax
76561198209677773,RunDomRun
76561198209716321,grub
76561198209732205,Leopold
76561198209842953,Bethnicz
76561198210005303,eepy
76561198210069337,mori
76561198210236772,Cylyns-
76561198210286877,song
76561198210314707,Piloalucard
76561198210437971,twunny phaiv
76561198210482280,nik
76561198210509251, Svar3n 
76561198210522200,Ossoona
76561198210526425,     cide
76561198210572481,shitass
76561198210576507,Pit
76561198210619136,Sifu Ip Man
76561198210700703,Lia.
76561198210767684,supasaucy2
76561198210902109,Hops_A_Pops (SFM 1 REC)
76561198210951828,Zach
76561198211044856,❤henwe❤
76561198211050105,north star
76561198211263913,Seal
76561198211278067,TangenT
76561198211307275,Bees
76561198211308328,foxxy
76561198211313779,.jason
76561198211315495,Dubious Devin
76561198211410997,Stecu
76561198211553036,darke
76561198211578967,Menace
76561198211616811,Kazax
76561198211627920,Dani
76561198211632819,KittyCatMeowMeow
76561198211674749,SpotlightR
76561198211699576,eyes
76561198211760740,maxmoefoegames
76561198211780469,Mikey
76561198211822291,Dr.Craig
76561198211839171,Verdi
76561198211844827,Rhino
76561198211863275,AFK Deshio
76561198211967715,rebom
76561198212005117,Nati Noot
76561198212029720,1O9
76561198212039509,EmergencyPancakes
76561198212040815,Endrit
76561198212216969,rasmus
76561198212389613,Karl_Marx_Onlyfans
76561198212416795,Paharito
76561198212419987,Meme_supreme S]Keys
76561198212421513,jennco
76561198212471024,EL RABOSs
76561198212481737,polaris
76561198212554671,airbear
76561198212598967,Closed.
76561198212634987,beni
76561198212823269,tf2cootis
76561198212824120,mono
76561198212866289,yesod
76561198212872015,Vabiske
76561198212909621,l4vergne
76561198212993755,WALMARTIAN
76561198213082531,broex
76561198213308943,Kalle
76561198213333961,Alteraxia
76561198213350028,Cheese God
76561198213397325,Aw3tmango
76561198213431056,Torriss
76561198213440243,Myers
76561198213518209,eis
76561198213566569,fl0p
76561198213681433,mgerobin
76561198213775115,Zed
76561198213829632,M3ndo
76561198213831349,Nazaac
76561198213892039,koolaidalan
76561198213950935,wilso
76561198213975077,-=marche=-
76561198213982408,CrocAsaurus
76561198214133541,megs
76561198214173279,stunna
76561198214254489,Magenta Nyashka
76561198214336561,yd
76561198214370515,paypur
76561198214391667,NowFoes
76561198214416603,Peomarder
76561198214436183,stelio kontos
76561198214457269,MajorSam
76561198214461775,fuzze
76561198214584609,Rooski
76561198214610991,SiKlOpC
76561198214724435,rex
76561198214796185,Lud
76561198214848887,vekk
76561198214849363,Wolfy
76561198214988941,PKBeats
76561198214992179,Natsuki
76561198215004651,Yupsilon
76561198215170633,phobosqwq
76561198215263216,DiscoLoveBiscuit
76561198215356179,swear on ur fuckin YEEZY
76561198215516687,houston13906
76561198215540968,VodkaNine
76561198215559840,millie
76561198215572967,dips
76561198215595724,shock
76561198215604313,eddy
76561198215690491,Crissbg1
76561198215739808,Dimms
76561198215809251,Waluigi
76561198215918552,???
76561198216150085,AiSiDi
76561198216171336,SoulJam
76561198216339609,Saturnz
76561198216347684,NightFall
76561198216357929,AiShou
76561198216408548,lin qiuyu
76561198216487540,rive
76561198216544293,floppy.neetclout
76561198216603729,mew
76561198216682264,RyleStyle
76561198216693185,raindrops
76561198216796071,Zinsh
76561198216886067,Yaz
76561198216933975,Unknown
76561198216976569,cruiser
76561198216982180,Mr.Sex
76561198217092696,viyzen
76561198217101861,wotman428
76561198217133637,Sleepy
76561198217576436,Christian Genius Billionaire
76561198217598189,Aryze
76561198217881219,Joeiscool124
76561198217890973,zoda
76561198217929829,Phantom_03
76561198217969597,lenny
76561198218063977,Bobbyp02
76561198218108999,ele4nor
76561198218131923,aimboat
76561198218184157,Siks
76561198218244280,dingus
76561198218613716,hittmann567
76561198218628652,fiszzuuu.
76561198218719943,Phish
76561198218875301,Jake
76561198218875745,markie
76561198218881647,NioH
76561198218891445,bl1zz4rd
76561198218906428,Krasota
76561198219012928,doughboy
76561198219173932,Gibusmain
76561198219178545,Tom
76561198219178857,MGE DEN4IK
76561198219224352,SolAnd_TB
76561198219256132,President Douchebag
76561198219362961,King Dedede
76561198219378379,PortalScout
76561198219424379,KILLER
76561198219609497,Glenn Musk
76561198219697607,Jinsi
76561198219916880,Jaemo
76561198219950303,mafiuscr
76561198219984335,Perplex
76561198220036505,zeerahh
76561198220052543,monsieur
76561198220070825, UwU Plutu UwU 
76561198220073852,digiorno
76561198220169927,Beyonder
76561198220181353,mousejumper
76561198220235207,sometingwong05
76561198220249529,Plague (spy)
76561198220336117,[xTru]DNB48
76561198220343213,magic
76561198220422495,coolDUDE34
76561198220474499,Mango101
76561198220612564,Rafe Kupa
76561198220617100,Romain
76561198220638707,thicc!
76561198220761120,Finn
76561198221076692,F mirkec
76561198221151676,toes
76561198221197220,TANWIG
76561198221365736,En
76561198221402024,nihbarre
76561198221716228,Shodd5
76561198221809496,mum
76561198221946504,Monky2
76561198222086980,Kubusiek3
76561198222386220,drag
76561198222580424,Packson
76561198223003236,t0rn
76561198223006936,Synzer
76561198223115936,kostarak
76561198223144960,blood
76561198223232092,Joquer
76561198223299712,Bluemmy
76561198223343952,Philter
76561198223421976,Where
76561198224068728,Brains1649
76561198224144368,vice
76561198224175792,Tirame la leche
76561198224223068,sigfff
76561198224448340,bobmode
76561198224614084,cheetaz
76561198224898024,fonzi
76561198224919608,Lazee
76561198225162696,lusha
76561198225339224,Henry ~ Ring Me
76561198225703336,Rentai
76561198225713512,Lv.100 mafia boss
76561198225715416,Unknown
76561198226288056,Pretty
76561198226502404,404 Dr_Jeremy
76561198226518804,shawn
76561198226583636,spawncamper
76561198226822364,hael
76561198226926932,JagCsd
76561198227073684,Bowen
76561198227232564,uber
76561198227546304,Coph
76561198227657840,woon.
76561198227912876,hallu
76561198228082452,kuro
76561198228106924,solo88
76561198228179196,DoubleFace
76561198228259444,Spoon
76561198228716636,DRIP PANCAKE
76561198228825336,May
76561198228941832,mordo
76561198229128244,Mikey Mayhem
76561198229222992,GM'sU | Acoul
76561198229230864,owl
76561198229432644,sebbers
76561198229540280,Tito San Pablo
76561198229865096,bop
76561198229868168,Alexandr
76561198229872056,StAr
76561198230154020,elro
76561198230182724,sa-d-nes
76561198230415272,Blu
76561198231029328,RthkZy
76561198231156868,Sharkfist56
76561198231470280,adve
76561198231513784,TheDudeWhosNameIsace (Unipasta)
76561198231940844,DavidTheBurrito
76561198232327708,ToastedBunn
76561198232417796,MA:78
76561198232492820,Meme
76561198232500756,mitra
76561198232617936,Dragon
76561198233094996,GreenGeckoKing
76561198233533928,Darkwebber_47
76561198233739620,Dr Haarry
76561198233984300,Tarkus
76561198233988068,Green Italian with Overalls
76561198234232452,Rene
76561198234385564,Falkonze
76561198234623008,Mcope Wickyboo
76561198234752936,Bovmack
76561198234831480,salad
76561198234982264,WoTTy
76561198235109524,CosminPerRam
76561198235332160,Elysioner
76561198235414632,Generic Medic Man
76561198235453496,Buson Bill
76561198235697740,Ziggy
76561198235739036,MAOMAO
76561198235875882,erik
76561198235977602,syph
76561198236008378,uberheights
76561198236011194,CopMCcopper
76561198236099496,lenny
76561198236109724,MiG-21bis
76561198236141502,ano do sol
76561198236150754,Brook S
76561198236206716,kherhang32
76561198236284774,BananaBinLaden
76561198236471782,Thales
76561198236504890,stay ugly
76561198236513156,xnd
76561198236630276,Ellipsis
76561198236652792,csg.amppis
76561198236788328,naz
76561198236836866,congo
76561198236847572,thepokeyen
76561198237032996,Toeh
76561198237049852,liam2
76561198237125842,SoWhich
76561198237223450,Labracadabrador
76561198237253772,PTR
76561198237283956,niso
76561198237292756,eric
76561198237537406,Zae
76561198237700604,sh4rpyy
76561198237776134,French Baguette
76561198237799694,aSpectVEVO
76561198238034502,Raina
76561198238036058,bamual
76561198238126246,ekn
76561198238148528,Finnabusssss
76561198238170280,dove
76561198238269314,Migz
76561198238322316,Gon
76561198238455684,kodoque
76561198238664158,Aetrna
76561198238762256,Seido/disc Shaykox
76561198238774428,Pure Fu
76561198238811080,Lev
76561198238943688,flewvar
76561198239132128,JoeWOAHseph
76561198239158944,horactix
76561198239286750,shinji_purple
76561198239306488,Fellebelle
76561198239460984,Dakkis
76561198239598834,2seater
76561198239725398,gooseman1
76561198239755088,EnoughCactus
76561198239889224,boSe
76561198239974294,Npal [3
76561198240126938,"""united"" roos"
76561198240217520,Hace
76561198240320806,Zemi
76561198240531476,Notorious
76561198240537922,Hobo Bobo
76561198240632180,CatMarrow
76561198240651614,Blue Star
76561198240732254,CZ.♥
76561198240848740,boba
76561198240850266,Carrot
76561198240926748,noob
76561198241003374,typhoon
76561198241032966,_clairvoyance_
76561198241061928,basil
76561198241082898,Ice
76561198241112472,LA PANTERA DEL CALLAO
76561198241310286,BigLogan
76561198241347254,Undercover
76561198241387126,Miniftz
76561198241400522,Scot
76561198241447874,Mugen
76561198241487886,nurse sam
76561198241530712,17
76561198241547670,tui
76561198241612192,Snya
76561198241644844,kreumat
76561198241759034,Mikeal garden (real)
76561198241805504,m3chaZS
76561198241901284,hupa
76561198242033358,MrOtist
76561198242168428,Theourion
76561198242175530,Mikhail
76561198242201120,TLOTheRatt
76561198242311084,onion
76561198242319356,pootis
76561198242377160,Froog
76561198242400294,chocomelk
76561198242504078,low
76561198242582728,D1sturBancer
76561198242636688,Alzitra
76561198242700202,eugh
76561198242747034,Mr Nutman
76561198242794230,D A N G E R !
76561198242834532,kraze
76561198243188782,Cruzing
76561198243207562,Mtgr
76561198243399336,MORE BOUNCE TO THE OUNCE
76561198243520638,Pip
76561198243638964,Conner
76561198243646240,Kreker#LookingForTeam
76561198243695590,neanderzz
76561198243965308,lalalemons
76561198243971834,combthedesert
76561198244008978,tax evasion
76561198244122486,AyeDuckDuck
76561198244397792,PARKLIFE
76561198244439774,speedy
76561198244604462,camel
76561198244608210,cardinal
76561198244727346,Kryptic
76561198244813196,DragonGaming
76561198244989366,Filozof
76561198245029038,Silent_Steed
76561198245031730,Gepicc
76561198245054210,t9m-Medic God
76561198245076710,Swag Boss
76561198245233076,erik
76561198245429438,Ciam
76561198245440940,calluna
76561198245478154,Lockz
76561198245495152,Hugee
76561198245542670,pezos
76561198245590136,Nurci
76561198245663182,Philbob
76561198245743666,RKing
76561198245904110,Турбачикс
76561198245930714,Unknown
76561198246009044,Frodo Lives
76561198246037452,Sylphine
76561198246049366,zumggess
76561198246090012,Germaniz
76561198246103428,Depruu
76561198246208014,OrzaRound
76561198246453210,T1Weeb
76561198246539314,Tadaz
76561198246700372,Deez Noodlez
76561198246738850,Rexu
76561198246760934,Toastie
76561198246812566,Camobug
76561198246990590,DaviK
76561198247377556,Aster
76561198247447256,AFerociousTeddyBearS
76561198247502982,Zed
76561198247533080,Zack
76561198247598000,Pot8to
76561198247635120,Melk
76561198247651340,SealsWantMe
76561198247750584,anotherbutter
76561198247826480,Fruit
76561198247905144,Nano
76561198248057954,LunarWrens
76561198248060398,BlackSabbath
76561198248411522,tonno
76561198248413054,Unknown
76561198248436608,forsen
76561198248461754,violet
76561198248468360,vickydont
76561198248550514,courtesy
76561198248567360,Wattseyy
76561198248756636,jumpBOT BEEF
76561198248857750,PlantAIR
76561198248877724,MaxHearts
76561198249031094,SonofTide
76561198249041386,gSpark
76561198249206656,freyja
76561198249207818,|Sevfront|
76561198249212116,Greenwood
76561198249301650,Morlo
76561198249327786,flr
76561198249334716,Wallace Sanderson
76561198249446918,CornDog
76561198249548030,Bumaga
76561198249563892,Million
76561198249688318,imastic
76561198249832770,.4b
76561198249835792,[Untitled]
76561198250011918,Nor1h_l1zard
76561198250015618,Zender Crabb
76561198250069226,esog
76561198250111920,Minz
76561198250130238,Jim
76561198250383832,Mr Boom Snook
76561198250471340,H20Gamez
76561198250639604,varg
76561198250664058,ttv/mdktf
76561198250717310,Floofy Paper
76561198250758238,ScreaminEagle
76561198250760694,sh4rkface
76561198250863192,catzoo
76561198251054454,cratex
76561198251074790,yuzuyuri
76561198251091312,Mert
76561198251165410,Brice lee
76561198251245566,foosbal
76561198251332210,MerryS
76561198251370744,OREGONT
76561198251487462,lilillhillbill
76561198251628368,matador
76561198251826476,jesu escrito
76561198251925262,keYa
76561198252150178,Jade
76561198252348120,SOVRAIDE
76561198252393844,Fisha
76561198252511840,manfart2021
76561198252643596,9+10
76561198252643650,DW
76561198252654820,Ardi
76561198252999692,strx quicksell.store tftrade.ne
76561198253054325,Yoshimelon
76561198253054499,Jukebox
76561198253170562,shock
76561198253172399,sock!
76561198253193544,whxle
76561198253276864,damag198
76561198253337830,Necris
76561198253350195,Sossok le Destructeur
76561198253487227,Royal
76561198253579994,Nodspine
76561198253657287,subver
76561198253684645,randomcat
76561198253716395,white
76561198253723121,AVS
76561198253734265,nyaNezt
76561198253797901,Kohioo.
76561198253843533,wakai
76561198253868228,Kingor
76561198253902567,justice
76561198253904073,Curiosin
76561198254023942,Caramel
76561198254030118,jj
76561198254056316,shiga
76561198254150482,yklm
76561198254182574,Shady
76561198254184243,Acow
76561198254203425,bhris
76561198254213306,Mr.Mushroom
76561198254216920,Django
76561198254228557,beef
76561198254290625,L1m3
76561198254310316,Seigneur Yeti
76561198254350312,Marceline
76561198254354718,lionzera
76561198254430620,nuter
76561198254470802,Filuta
76561198254497427,I love Americans
76561198254576930,wingo
76561198254606407,Zentage
76561198254637614,Jeivan
76561198254695811,Hunyyy
76561198254771749,0neby0ne1
76561198254791360,Crow.exe
76561198254816341,slash
76561198254860581,steko
76561198254905383,adagio
76561198254984333,JeNe
76561198255099614,Amorality
76561198255119379,Thesilverwolf
76561198255146147,Ayvean
76561198255173891,benjamin suazo
76561198255241161,Socks
76561198255266307,MrConeMan
76561198255278091,hazeth
76561198255321423,Pebble
76561198255415266,Jokke
76561198255453718,EnderTheFrog
76561198255488589,Brony_Starlight
76561198255519115,highway
76561198255623584,eggy
76561198255650013,Gang Odin
76561198255672038,ginger-liam
76561198255710126,suriyeli+
76561198255783176,Macandchess
76561198255787237,zlurt zinky bop
76561198255788714,MetalBear4
76561198255909503,Delta 
76561198256017495,Broden622
76561198256092615,Zaheer
76561198256097786,mun
76561198256126210,Gibnus
76561198256293447,Jared Leto
76561198256348027,Xaevir
76561198256433373,+caci
76561198256447691,Cylics
76561198256467518,Strawberry
76561198256542194,Purex
76561198256661398,hellcriesforme
76561198256683599,heck
76561198256758947,blecha
76561198256782127,The wing chester
76561198256844594,Kron
76561198256865304,kino
76561198256865969,Sexy Turtle
76561198256879107,Davey
76561198256918638,Goob
76561198256987257,TaRaNTuLaTa
76561198257076082,Daniel
76561198257082566,yousoup
76561198257123968,Classy Doctor
76561198257250781,Hai
76561198257272839,Unknown
76561198257281596,Silkwestor
76561198257290689,wh1ck
76561198257293163,Wudi
76561198257342972,"Go on, try outsmart boolet"
76561198257383813,Spajro
76561198257389366,Cyborgcupine
76561198257422459,grimdiggy
76561198257445792,D1sT0
76561198257465801,skobki
